angle=Azimuth
heading=Coordinate_System
dist_units=Default
startAt=15.4164;60.4832;90
survey=Polygonal
[data]
-78.1664;0.00096552;90
-125.566;0.0011605;90
128.055;0.00128648;90
129.693;0.00136846;90
107.734;0.00160213;90
70.1231;0.00627057;90
122.309;0.00371757;90
26.1599;0.00158094;90
44.4449;0.000656933;90
128.762;0.00718432;90
112.22;0.0017532;90
85.5902;0.00197685;90
-70.4916;0.0124062;90
-68.6578;0.00220093;90
-105.636;0.0130894;90
-120.948;0.00188426;90
-125.922;0.00420838;90
-131.309;0.0129266;90
-119.722;0.00247685;90
-110.177;0.00611741;90
-110.236;0.0106536;90
-114.886;0.00256408;90
-135.164;0.00395981;90
-158.078;0.00717584;90
-136.403;0.00346586;90
-142.718;0.00139004;90
-132.627;0.00484926;90
-116.247;0.0315375;90
-113.954;0.0032882;90
-108.855;0.00474671;90
-132.881;0.0101914;90
-145.138;0.0006508;90
115.847;0.00267678;90
-172.943;0.00104995;90
-125.943;0.000902918;90
-128.165;0.000796203;90
153.473;0.000673951;90
146.558;0.00102343;90
-13.7324;0.00128061;90
61.294;0.00143656;90
-12.8121;0.00162342;90
-58.1259;0.00194298;90
-3.72176;0.00103218;90
38.6891;0.00335789;90
56.2648;0.0052813;90
65.2249;0.00485374;90
61.0954;0.00471085;90
57.078;0.00438641;90
55.5383;0.00416007;90
70.724;0.00557981;90
74.0362;0.00597752;90
69.1403;0.00583014;90
56.1616;0.00503364;90
50.0523;0.0042315;90
33.3439;0.00440634;90
22.7734;0.00599864;90
48.451;0.00832856;90
65.8983;0.0077726;90
74.1835;0.00720582;90
63.3663;0.00597388;90
47.6066;0.00450894;90
50.7561;0.00637347;90
32.5011;0.000882163;90
52.8002;0.000833614;90
50.4367;0.00157474;90
54.4062;0.00225416;90
63.4186;0.00156883;90
53.259;0.001334;90
57.3357;0.00184356;90
61.3165;0.00143967;90
64.9394;0.00206102;90
68.1948;0.00281328;90
98.0848;0.00393208;90
115.795;0.00492695;90
115.478;0.00471672;90
102.314;0.00373698;90
88.8116;0.00163935;90
67.6635;0.00421528;90
65.9882;0.00412606;90
73.4921;0.00232274;90
-61.9227;0.00277906;90
54.1009;0.000755508;90
151.237;0.000687874;90
87.6021;0.00119505;90
81.3441;0.0159669;90
73.4093;0.00561057;90
76.1064;0.00730883;90
79.1926;0.00742367;90
83.6843;0.00825409;90
78.8267;0.00748283;90
72.4208;0.00713521;90
65.1124;0.00626367;90
55.7219;0.00562135;90
55.675;0.0055809;90
62.2111;0.00659567;90
64.9874;0.00640466;90
66.7933;0.00649665;90
67.1765;0.00657912;90
63.0902;0.00616898;90
35.4347;0.00769781;90
-15.2833;0.00178306;90
3.7269;0.00690761;90
22.1057;0.00178307;90
28.8779;0.00318049;90
54.2905;0.00565896;90
49.0403;0.005028;90
43.2435;0.00484454;90
50.7399;0.0056349;90
55.5474;0.00554333;90
57.2862;0.00579524;90
48.5198;0.00518297;90
41.49;0.00487404;90
50.0203;0.00572904;90
50.5671;0.00525526;90
52.0191;0.005312;90
51.8634;0.00576321;90
