angle=Azimuth
heading=Coordinate_System
dist_units=Default
startAt=15.7366;60.5895;90
survey=Polygonal
[data]
-69.8063;0.000906736;90
-91.2873;0.00240361;90
-90.1088;0.00789601;90
-92.206;0.00129896;90
-91.9976;0.00261059;90
-120.081;0.0019253;90
-86.6995;0.00244906;90
-72.6491;0.00108644;90
-88.5651;0.00411329;90
-83.3463;0.00625714;90
-68.1845;0.00906305;90
-56.5806;0.00123283;90
-40.5825;0.00298366;90
-70.0198;0.0100382;90
-73.5569;0.00235637;90
-73.1522;0.00801502;90
-52.8626;0.00192802;90
-72.1047;0.00329018;90
-76.8576;0.00467957;90
-73.6105;0.00359717;90
-67.983;0.00138177;90
-70.4445;0.00258724;90
-71.5937;0.0037941;90
-46.9594;0.00378453;90
-56.9731;0.000790778;90
-40.9668;0.00115615;90
-29.2765;0.00245795;90
-28.7355;0.00226721;90
-36.8853;0.0014878;90
68.0456;0.00111269;90
88.3404;0.0026241;90
90.73;0.00180515;90
105.901;0.0010585;90
-168.303;0.00748749;90
151.953;0.000933647;90
120.595;0.00295893;90
108.657;0.00367301;90
108.336;0.00275277;90
107.65;0.00473279;90
101.467;0.00544773;90
116.093;0.00477909;90
109.472;0.0054359;90
103.161;0.00571408;90
107.156;0.00533957;90
126.376;0.00415455;90
116.501;0.0139285;90
93.033;0.00223012;90
91.2829;0.00853114;90
77.3494;0.00347024;90
80.4793;0.0124302;90
168.304;0.0006117;90
167.832;0.00103424;90
111.793;0.00130637;90
99.3746;0.00343792;90
94.537;0.00222497;90
146.904;0.212332;90
116.685;0.00450256;90
110.708;0.00558803;90
115.146;0.00642709;90
135.164;0.00543909;90
114.131;0.00712786;90
105.344;0.00468604;90
112.228;0.00221782;90
114.883;0.00329157;90
114.831;0.00455069;90
116.076;0.00492087;90
130.887;0.00424864;90
140.345;0.00418234;90
134.552;0.00587694;90
133.599;0.00456928;90
135.828;0.00572321;90
135.675;0.00407888;90
132.047;0.00462567;90
133.339;0.00556302;90
135.508;0.00542796;90
127.344;0.0059496;90
136.868;0.00420811;90
139.491;0.0045153;90
148.219;0.00495373;90
-174.004;0.00695002;90
169.848;0.0030467;90
138.471;0.00376022;90
144.437;0.00364855;90
155.746;0.00422603;90
132.465;0.00602833;90
130.507;0.0086384;90
127.896;0.00403105;90
122.708;0.00647347;90
147.179;0.0146804;90
140.415;0.00349953;90
138.563;0.00293592;90
138.384;0.00361821;90
129.537;0.00390683;90
121.486;0.00400929;90
141.16;0.00133779;90
128.217;0.00371783;90
146.948;0.00492854;90
147.134;0.00515037;90
141.186;0.00441614;90
129.245;0.00469623;90
129.197;0.00406335;90
180;0.001365;90
118.267;0.00195742;90
-178.837;0.00167535;90
-138.422;0.00146916;90
-114.779;0.00328549;90
-158.761;0.00255343;90
